filename,filepath,condition,voltage,noise,run,true_label,mse
normal_12V_quiet_run03.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\quiet\normal_12V_quiet_run03.wav,normal,12V,quiet,3,0,70.14440155029297
normal_12V_quiet_run04.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\quiet\normal_12V_quiet_run04.wav,normal,12V,quiet,4,0,69.65735626220703
normal_12V_quiet_run05.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\quiet\normal_12V_quiet_run05.wav,normal,12V,quiet,5,0,68.27169799804688
normal_12V_quiet_run06.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\quiet\normal_12V_quiet_run06.wav,normal,12V,quiet,6,0,67.10868072509766
normal_12V_quiet_run07.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\quiet\normal_12V_quiet_run07.wav,normal,12V,quiet,7,0,72.26667785644531
normal_12V_quiet_run08.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\quiet\normal_12V_quiet_run08.wav,normal,12V,quiet,8,0,72.46755981445312
normal_12V_quiet_run09.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\quiet\normal_12V_quiet_run09.wav,normal,12V,quiet,9,0,72.78258514404297
normal_12V_quiet_run10.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\quiet\normal_12V_quiet_run10.wav,normal,12V,quiet,10,0,69.46417236328125
normal_4V_noise_run01.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\noise\normal_4V_noise_run01.wav,normal,4V,noise,1,0,36.17384719848633
normal_4V_noise_run02.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\noise\normal_4V_noise_run02.wav,normal,4V,noise,2,0,36.593040466308594
normal_4V_noise_run03.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\noise\normal_4V_noise_run03.wav,normal,4V,noise,3,0,35.809410095214844
normal_4V_noise_run04.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\noise\normal_4V_noise_run04.wav,normal,4V,noise,4,0,35.14260482788086
normal_4V_noise_run05.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\noise\normal_4V_noise_run05.wav,normal,4V,noise,5,0,35.32323455810547
normal_4V_noise_run06.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\noise\normal_4V_noise_run06.wav,normal,4V,noise,6,0,35.575382232666016
normal_4V_noise_run07.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\noise\normal_4V_noise_run07.wav,normal,4V,noise,7,0,35.20900344848633
normal_4V_noise_run08.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\noise\normal_4V_noise_run08.wav,normal,4V,noise,8,0,35.53203201293945
normal_4V_noise_run09.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\noise\normal_4V_noise_run09.wav,normal,4V,noise,9,0,35.178993225097656
